network_id,station_id,mechanism,gap_length,n_seasons,n_placements,observed_recovery_loss,predicted_loss,support
gkd_bayern_donau,10039802,uniform_block,7,20,20,0.5210932094710216,0.5069757248886994,station_gap_season
gkd_bayern_donau,10039802,uniform_block,30,20,20,1.0407752840518953,0.9490810863519709,station_gap_season
gkd_bayern_donau,10039802,uniform_block,90,20,20,1.4714355386363136,1.0838130504721686,station_gap_season
gkd_bayern_donau,10039802,uniform_block,180,20,20,2.5459720478256544,0.7998060953885807,network_mean_fallback
gkd_bayern_donau,10039802,multi_block,7,20,20,0.3865437352657318,0.4068005416169763,station_gap_season
gkd_bayern_donau,10039802,multi_block,30,20,20,0.5651556757092475,0.5811271555572749,station_gap_season
gkd_bayern_donau,10039802,multi_block,90,20,20,0.9428050492639126,0.8975917153706462,station_gap_season
gkd_bayern_donau,10039802,multi_block,180,20,20,1.0208707937200863,0.5592800624304282,network_mean_fallback
gkd_bayern_donau,10039802,summer_biased,7,20,20,0.6071966171264648,0.4498696981157577,station_gap_season
gkd_bayern_donau,10039802,summer_biased,30,20,20,1.1901772629419962,0.8851884955690614,station_gap_season
gkd_bayern_donau,10039802,summer_biased,90,20,20,1.3997270618544684,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10039802,summer_biased,180,20,20,1.968047858622339,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10039802,high_temp_biased,7,20,20,0.6409356566837856,0.5896052835036298,station_gap_season
gkd_bayern_donau,10039802,high_temp_biased,30,20,20,1.350581229845683,1.2759371551513667,station_gap_season
gkd_bayern_donau,10039802,high_temp_biased,90,20,20,1.7831386505762736,1.5049405220879453,station_gap
gkd_bayern_donau,10039802,high_temp_biased,180,20,20,3.3767437042527733,0.8795370350389102,network_mean_fallback
gkd_bayern_donau,10039802,donor_sync,7,20,20,1.5643185370309012,2.1023695365871706,station_gap_season
gkd_bayern_donau,10039802,donor_sync,30,20,20,2.1430407215754186,2.1409188188870756,station_gap_season
gkd_bayern_donau,10039802,donor_sync,90,20,20,2.7354403829574583,1.9885356410042951,station_gap_season
gkd_bayern_donau,10039802,donor_sync,180,20,20,3.710970133807924,2.367559655394527,network_mean_fallback
gkd_bayern_donau,10039802,forcing_outage,7,20,20,0.5362486004829408,0.5124852541940554,station_gap_season
gkd_bayern_donau,10039802,forcing_outage,30,20,20,1.0596977945963544,0.9531214823136729,station_gap_season
gkd_bayern_donau,10039802,forcing_outage,90,20,20,1.500372103717592,1.094834076965675,station_gap_season
gkd_bayern_donau,10039802,forcing_outage,180,20,20,2.5604134570890005,0.8021464420091309,network_mean_fallback
gkd_bayern_donau,10039802,online,7,20,20,0.7178721032823835,0.4743337995239666,station_gap_season
gkd_bayern_donau,10039802,online,30,20,20,0.9449077194531759,0.7869741826772689,station_gap_season
gkd_bayern_donau,10039802,online,90,20,20,1.258723006380929,1.8147471110021627,station_gap_season
gkd_bayern_donau,10039802,online,180,20,20,2.135913279586368,1.1386485984746568,network_mean_fallback
gkd_bayern_donau,10046105,uniform_block,7,20,20,0.3843741508892605,0.5243099918961525,station_gap_season
gkd_bayern_donau,10046105,uniform_block,30,20,20,1.1198282709121705,1.005797344704221,station_gap_season
gkd_bayern_donau,10046105,uniform_block,90,20,20,1.5803123907777998,1.246484840126643,station_gap_season
gkd_bayern_donau,10046105,uniform_block,180,20,20,3.014953296873305,0.7998060953885807,network_mean_fallback
gkd_bayern_donau,10046105,multi_block,7,20,20,0.3743777954578399,0.4152215801924467,station_gap_season
gkd_bayern_donau,10046105,multi_block,30,20,20,0.5763976796716452,0.6001890969760717,station_gap_season
gkd_bayern_donau,10046105,multi_block,90,20,20,0.9607632451731224,0.9763511366118556,station_gap_season
gkd_bayern_donau,10046105,multi_block,180,20,20,1.0806867417030865,0.5592800624304282,network_mean_fallback
gkd_bayern_donau,10046105,summer_biased,7,20,20,0.5720468126024519,0.6101425525120326,station_gap_season
gkd_bayern_donau,10046105,summer_biased,30,20,20,1.1505247723261516,1.0716525877567762,station_gap_season
gkd_bayern_donau,10046105,summer_biased,90,20,20,1.5860324195226032,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10046105,summer_biased,180,20,20,2.1671009583870573,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10046105,high_temp_biased,7,20,20,0.5224473953247071,0.5992882176074352,station_gap_season
gkd_bayern_donau,10046105,high_temp_biased,30,20,20,1.29972060585022,1.1932649224281313,station_gap_season
gkd_bayern_donau,10046105,high_temp_biased,90,20,20,1.8224876874287923,1.4765724973678587,station_gap
gkd_bayern_donau,10046105,high_temp_biased,180,20,20,4.042287004232406,0.8795370350389102,network_mean_fallback
gkd_bayern_donau,10046105,donor_sync,7,20,20,0.7191455095154901,0.9405382879291262,station_gap_season
gkd_bayern_donau,10046105,donor_sync,30,20,20,1.357341681400935,1.30943132233421,station_gap_season
gkd_bayern_donau,10046105,donor_sync,90,20,20,1.9168227413760293,1.4866189161285206,station_gap_season
gkd_bayern_donau,10046105,donor_sync,180,20,20,3.3451362539264893,2.367559655394527,network_mean_fallback
gkd_bayern_donau,10046105,forcing_outage,7,20,20,0.3761114934512548,0.5390676914794105,station_gap_season
gkd_bayern_donau,10046105,forcing_outage,30,20,20,1.1278543871243794,1.0140996114706,station_gap_season
gkd_bayern_donau,10046105,forcing_outage,90,20,20,1.5823869410090978,1.2627891115158005,station_gap_season
gkd_bayern_donau,10046105,forcing_outage,180,20,20,3.0802260131835935,0.8021464420091309,network_mean_fallback
gkd_bayern_donau,10046105,online,7,20,20,0.7694279827390398,0.8288245747344835,station_gap_season
gkd_bayern_donau,10046105,online,30,20,20,1.6238398729165398,1.4978470233201977,station_gap_season
gkd_bayern_donau,10046105,online,90,20,20,2.697321990119087,4.719342790342513,station_gap_season
gkd_bayern_donau,10046105,online,180,20,20,5.347414191259277,1.1386485984746568,network_mean_fallback
gkd_bayern_donau,10051105,uniform_block,7,20,20,0.35505547216960365,0.4666494920940272,network_gap
gkd_bayern_donau,10051105,uniform_block,30,20,20,0.89916807504495,0.8767616806577504,network_gap
gkd_bayern_donau,10051105,uniform_block,90,20,20,1.2373264709313712,1.1414074527557596,network_gap
gkd_bayern_donau,10051105,uniform_block,180,20,20,2.5343950088156593,0.7998060953885807,network_mean_fallback
gkd_bayern_donau,10051105,multi_block,7,20,20,0.30807072371244426,0.3812423429184128,network_gap
gkd_bayern_donau,10051105,multi_block,30,20,20,0.46036467567086214,0.5208038212090613,network_gap
gkd_bayern_donau,10051105,multi_block,90,20,20,0.7835294000739638,0.847965343408271,network_gap
gkd_bayern_donau,10051105,multi_block,180,20,20,0.8787262282239066,0.5592800624304282,network_mean_fallback
gkd_bayern_donau,10051105,summer_biased,7,20,20,0.4648938083648682,0.46698852566310334,network_gap
gkd_bayern_donau,10051105,summer_biased,30,20,20,1.0189471324284871,0.9364670835758975,network_gap
gkd_bayern_donau,10051105,summer_biased,90,20,20,1.3786423426204257,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10051105,summer_biased,180,20,20,1.817533663868904,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10051105,high_temp_biased,7,20,20,0.35505547216960365,0.5368719809232203,network_gap
gkd_bayern_donau,10051105,high_temp_biased,30,20,20,0.89916807504495,1.1378468868949196,network_gap
gkd_bayern_donau,10051105,high_temp_biased,90,20,20,1.2373264709313712,1.39091249367396,network_gap
gkd_bayern_donau,10051105,high_temp_biased,180,20,20,2.5343950088156593,0.8795370350389102,network_mean_fallback
gkd_bayern_donau,10051105,donor_sync,7,20,20,1.5657913398742673,2.2122294031807357,network_gap
gkd_bayern_donau,10051105,donor_sync,30,20,20,2.1100847465197243,2.4522549294461813,network_gap
gkd_bayern_donau,10051105,donor_sync,90,20,20,2.7052367795308436,2.4617396262773763,network_gap
gkd_bayern_donau,10051105,donor_sync,180,20,20,3.862382293356789,2.367559655394527,network_mean_fallback
gkd_bayern_donau,10051105,forcing_outage,7,20,20,0.35215988295418876,0.47233053406352915,network_gap
gkd_bayern_donau,10051105,forcing_outage,30,20,20,0.890526529033979,0.8784419786513317,network_gap
gkd_bayern_donau,10051105,forcing_outage,90,20,20,1.2235625662273832,1.1401736037469992,network_gap
gkd_bayern_donau,10051105,forcing_outage,180,20,20,2.5392035823133257,0.8021464420091309,network_mean_fallback
gkd_bayern_donau,10051105,online,7,20,20,0.45766072477613184,0.5647727463607277,network_gap
gkd_bayern_donau,10051105,online,30,20,20,0.981951629082362,0.8575570375899474,network_gap
gkd_bayern_donau,10051105,online,90,20,20,1.6155702111191217,2.278605149139509,network_gap
gkd_bayern_donau,10051105,online,180,20,20,2.7525527838203643,1.1386485984746568,network_mean_fallback
gkd_bayern_donau,10053009,uniform_block,7,20,20,0.28845443453107555,0.4666494920940272,network_gap
gkd_bayern_donau,10053009,uniform_block,30,20,20,0.6056139064629873,0.8767616806577504,network_gap
gkd_bayern_donau,10053009,uniform_block,90,20,20,0.9473880070845284,1.1414074527557596,network_gap
gkd_bayern_donau,10053009,uniform_block,180,20,20,1.7283981601264742,0.7998060953885807,network_mean_fallback
gkd_bayern_donau,10053009,multi_block,7,20,20,0.2546285775303839,0.3812423429184128,network_gap
gkd_bayern_donau,10053009,multi_block,30,20,20,0.3115821702778339,0.5208038212090613,network_gap
gkd_bayern_donau,10053009,multi_block,90,20,20,0.5206242725900982,0.847965343408271,network_gap
gkd_bayern_donau,10053009,multi_block,180,20,20,0.622798999302917,0.5592800624304282,network_mean_fallback
gkd_bayern_donau,10053009,summer_biased,7,20,20,0.3169652584620885,0.46698852566310334,network_gap
gkd_bayern_donau,10053009,summer_biased,30,20,20,0.5720985383987427,0.9364670835758975,network_gap
gkd_bayern_donau,10053009,summer_biased,90,20,20,0.799692044681973,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10053009,summer_biased,180,20,20,1.3561954660283195,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10053009,high_temp_biased,7,20,20,0.28845443453107555,0.5368719809232203,network_gap
gkd_bayern_donau,10053009,high_temp_biased,30,20,20,0.6056139064629873,1.1378468868949196,network_gap
gkd_bayern_donau,10053009,high_temp_biased,90,20,20,0.9473880070845284,1.39091249367396,network_gap
gkd_bayern_donau,10053009,high_temp_biased,180,20,20,1.7283981601264742,0.8795370350389102,network_mean_fallback
gkd_bayern_donau,10053009,donor_sync,7,20,20,5.832792261668614,2.2122294031807357,network_gap
gkd_bayern_donau,10053009,donor_sync,30,20,20,5.7853582522074385,2.4522549294461813,network_gap
gkd_bayern_donau,10053009,donor_sync,90,20,20,6.297066258324517,2.4617396262773763,network_gap
gkd_bayern_donau,10053009,donor_sync,180,20,20,6.461655007680259,2.367559655394527,network_mean_fallback
gkd_bayern_donau,10053009,forcing_outage,7,20,20,0.28130854300090247,0.47233053406352915,network_gap
gkd_bayern_donau,10053009,forcing_outage,30,20,20,0.612222015619278,0.8784419786513317,network_gap
gkd_bayern_donau,10053009,forcing_outage,90,20,20,0.952433818154865,1.1401736037469992,network_gap
gkd_bayern_donau,10053009,forcing_outage,180,20,20,1.7647334498696854,0.8021464420091309,network_mean_fallback
gkd_bayern_donau,10053009,online,7,20,20,0.2838427455084665,0.5647727463607277,network_gap
gkd_bayern_donau,10053009,online,30,20,20,0.4897796020507812,0.8575570375899474,network_gap
gkd_bayern_donau,10053009,online,90,20,20,0.5956198342906104,2.278605149139509,network_gap
gkd_bayern_donau,10053009,online,180,20,20,0.7319765060875152,1.1386485984746568,network_mean_fallback
gkd_bayern_donau,10056302,uniform_block,7,20,20,0.36295290129525315,0.4785891976979162,station_gap_season
gkd_bayern_donau,10056302,uniform_block,30,20,20,0.946487898906072,0.9035814605455844,station_gap_season
gkd_bayern_donau,10056302,uniform_block,90,20,20,1.467395912912157,1.1241415285368759,station_gap_season
gkd_bayern_donau,10056302,uniform_block,180,20,20,2.8565474484364195,0.7998060953885807,network_mean_fallback
gkd_bayern_donau,10056302,multi_block,7,20,20,0.35198278009891504,0.3761424230309204,station_gap_season
gkd_bayern_donau,10056302,multi_block,30,20,20,0.49413930132985107,0.5444705722169021,station_gap_season
gkd_bayern_donau,10056302,multi_block,90,20,20,0.8461751479947048,0.9167091771482683,station_gap_season
gkd_bayern_donau,10056302,multi_block,180,20,20,0.9784895542065304,0.5592800624304282,network_mean_fallback
gkd_bayern_donau,10056302,summer_biased,7,20,20,0.5204046930585587,0.49458682468959275,station_gap_season
gkd_bayern_donau,10056302,summer_biased,30,20,20,1.0472706604003903,1.0196316280699615,station_gap_season
gkd_bayern_donau,10056302,summer_biased,90,20,20,1.3715171678331164,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10056302,summer_biased,180,20,20,2.018950576755736,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10056302,high_temp_biased,7,20,20,0.46007072040012886,0.609696587406859,station_gap_season
gkd_bayern_donau,10056302,high_temp_biased,30,20,20,1.0573002312978106,1.1934829157272975,station_gap_season
gkd_bayern_donau,10056302,high_temp_biased,90,20,20,1.726357797516717,1.4549510931438872,station_gap
gkd_bayern_donau,10056302,high_temp_biased,180,20,20,3.7537596356603835,0.8795370350389102,network_mean_fallback
gkd_bayern_donau,10056302,donor_sync,7,20,20,1.0975405161721365,1.447852427618844,station_gap_season
gkd_bayern_donau,10056302,donor_sync,30,20,20,1.6515720470746356,1.823902103479703,station_gap_season
gkd_bayern_donau,10056302,donor_sync,90,20,20,2.4156435783174306,1.8891043554570939,station_gap_season
gkd_bayern_donau,10056302,donor_sync,180,20,20,3.8171131538285143,2.367559655394527,network_mean_fallback
gkd_bayern_donau,10056302,forcing_outage,7,20,20,0.36996329443795334,0.48405945984380583,station_gap_season
gkd_bayern_donau,10056302,forcing_outage,30,20,20,0.9593284645080565,0.9028461828370888,station_gap_season
gkd_bayern_donau,10056302,forcing_outage,90,20,20,1.4794388237264422,1.1044122998425574,station_gap_season
gkd_bayern_donau,10056302,forcing_outage,180,20,20,2.87736945909924,0.8021464420091309,network_mean_fallback
gkd_bayern_donau,10056302,online,7,20,20,0.38923016139439187,0.37762567281723025,station_gap_season
gkd_bayern_donau,10056302,online,30,20,20,0.8427481947342554,0.5535954528252283,station_gap_season
gkd_bayern_donau,10056302,online,90,20,20,1.4214207796785567,1.9127991421559503,station_gap_season
gkd_bayern_donau,10056302,online,180,20,20,3.1510712616840997,1.1386485984746568,network_mean_fallback
gkd_bayern_donau,10062000,uniform_block,7,20,20,0.4628586568151203,0.6896517238872393,station_gap_season
gkd_bayern_donau,10062000,uniform_block,30,20,20,1.0505930867989857,0.9711717584875725,station_gap_season
gkd_bayern_donau,10062000,uniform_block,90,20,20,1.5143846086793475,1.193439756730672,station_gap_season
gkd_bayern_donau,10062000,uniform_block,180,20,20,2.8688697594801584,0.7998060953885807,network_mean_fallback
gkd_bayern_donau,10062000,multi_block,7,20,20,0.40824144095182413,0.6586561000086367,station_gap_season
gkd_bayern_donau,10062000,multi_block,30,20,20,0.5921176221966744,0.7993237704653293,station_gap_season
gkd_bayern_donau,10062000,multi_block,90,20,20,0.9092261124564253,0.9609171992582317,station_gap_season
gkd_bayern_donau,10062000,multi_block,180,20,20,1.0255478047264948,0.5592800624304282,network_mean_fallback
gkd_bayern_donau,10062000,summer_biased,7,20,20,0.5505568163735527,1.1818119376046319,station_gap_season
gkd_bayern_donau,10062000,summer_biased,30,20,20,1.2011057984034221,1.1814538948624222,station_gap_season
gkd_bayern_donau,10062000,summer_biased,90,20,20,1.4849204585287306,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10062000,summer_biased,180,20,20,2.23281530769666,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10062000,high_temp_biased,7,20,20,0.6680058751787457,1.0695850547479124,station_gap_season
gkd_bayern_donau,10062000,high_temp_biased,30,20,20,1.3514150765736899,1.394622616132101,station_gap_season
gkd_bayern_donau,10062000,high_temp_biased,90,20,20,1.9704577522277833,1.843704687966241,station_gap
gkd_bayern_donau,10062000,high_temp_biased,180,20,20,3.701742912570635,0.8795370350389102,network_mean_fallback
gkd_bayern_donau,10062000,donor_sync,7,20,20,2.146012903622219,5.737522963115147,station_gap_season
gkd_bayern_donau,10062000,donor_sync,30,20,20,2.5082163541316986,6.206262072928746,station_gap_season
gkd_bayern_donau,10062000,donor_sync,90,20,20,3.228174805190828,5.177344644664205,station_gap_season
gkd_bayern_donau,10062000,donor_sync,180,20,20,4.434658096684349,2.367559655394527,network_mean_fallback
gkd_bayern_donau,10062000,forcing_outage,7,20,20,0.47068347079413286,0.6892258089993681,station_gap_season
gkd_bayern_donau,10062000,forcing_outage,30,20,20,1.0619759557247161,0.9642020567253233,station_gap_season
gkd_bayern_donau,10062000,forcing_outage,90,20,20,1.5140152706835006,1.1730033907788138,station_gap_season
gkd_bayern_donau,10062000,forcing_outage,180,20,20,2.8611237871183293,0.8021464420091309,network_mean_fallback
gkd_bayern_donau,10062000,online,7,20,20,0.8512459564208983,0.9801061669204915,station_gap_season
gkd_bayern_donau,10062000,online,30,20,20,1.2253503451744714,1.0619042578915756,station_gap_season
gkd_bayern_donau,10062000,online,90,20,20,1.886060050646464,1.079112803533405,station_gap_season
gkd_bayern_donau,10062000,online,180,20,20,3.4438872238596274,1.1386485984746568,network_mean_fallback
gkd_bayern_donau,10074009,uniform_block,7,20,20,0.409527953352247,0.4233634022410427,station_gap_season
gkd_bayern_donau,10074009,uniform_block,30,20,20,0.8832321248849233,0.852767945054903,station_gap_season
gkd_bayern_donau,10074009,uniform_block,90,20,20,1.3421242052449118,1.0374233404502546,station_gap_season
gkd_bayern_donau,10074009,uniform_block,180,20,20,2.8355590303871367,0.7998060953885807,network_mean_fallback
gkd_bayern_donau,10074009,multi_block,7,20,20,0.3083869010210038,0.3150247827507555,station_gap_season
gkd_bayern_donau,10074009,multi_block,30,20,20,0.47947373878210786,0.4686793303536252,station_gap_season
gkd_bayern_donau,10074009,multi_block,90,20,20,0.8079565384724866,0.8921248431860104,station_gap_season
gkd_bayern_donau,10074009,multi_block,180,20,20,0.9634000004165703,0.5592800624304282,network_mean_fallback
gkd_bayern_donau,10074009,summer_biased,7,20,20,0.4476360920497349,0.2942925453186035,station_gap_season
gkd_bayern_donau,10074009,summer_biased,30,20,20,1.0110699084599812,0.9472715699045284,station_gap_season
gkd_bayern_donau,10074009,summer_biased,90,20,20,1.5248868175082737,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10074009,summer_biased,180,20,20,2.0118635042421524,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10074009,high_temp_biased,7,20,20,0.44269686017717647,0.48558247410521227,station_gap_season
gkd_bayern_donau,10074009,high_temp_biased,30,20,20,1.1220162890752157,1.1266624011357627,station_gap_season
gkd_bayern_donau,10074009,high_temp_biased,90,20,20,1.8701789327197607,1.412670539855957,station_gap
gkd_bayern_donau,10074009,high_temp_biased,180,20,20,3.476486866487398,0.8795370350389102,network_mean_fallback
gkd_bayern_donau,10074009,donor_sync,7,20,20,3.4147176061357767,3.4403475888286317,station_gap_season
gkd_bayern_donau,10074009,donor_sync,30,20,20,3.472166456540426,3.2404120883901917,station_gap_season
gkd_bayern_donau,10074009,donor_sync,90,20,20,4.265576380305818,3.10813094208384,station_gap_season
gkd_bayern_donau,10074009,donor_sync,180,20,20,5.341591882705689,2.367559655394527,network_mean_fallback
gkd_bayern_donau,10074009,forcing_outage,7,20,20,0.39464467218944005,0.4087655592390469,station_gap_season
gkd_bayern_donau,10074009,forcing_outage,30,20,20,0.8767892452875774,0.837778831734353,station_gap_season
gkd_bayern_donau,10074009,forcing_outage,90,20,20,1.3352740812831452,1.0109217938614663,station_gap_season
gkd_bayern_donau,10074009,forcing_outage,180,20,20,2.8009179360999,0.8021464420091309,network_mean_fallback
gkd_bayern_donau,10074009,online,7,20,20,0.5378261845452444,0.47295986239399224,station_gap_season
gkd_bayern_donau,10074009,online,30,20,20,0.9178578873078027,0.7211186335404716,station_gap_season
gkd_bayern_donau,10074009,online,90,20,20,1.7116766963269978,2.069306004396633,station_gap_season
gkd_bayern_donau,10074009,online,180,20,20,2.7911239517066213,1.1386485984746568,network_mean_fallback
gkd_bayern_donau,10081004,uniform_block,7,20,20,0.3305881660325187,0.29457588599462603,station_gap_season
gkd_bayern_donau,10081004,uniform_block,30,20,20,0.8343018492857615,0.6670667373581479,station_gap_season
gkd_bayern_donau,10081004,uniform_block,90,20,20,1.1609108916256163,0.9608693098815662,station_gap_season
gkd_bayern_donau,10081004,uniform_block,180,20,20,2.3226884054607813,0.7998060953885807,network_mean_fallback
gkd_bayern_donau,10081004,multi_block,7,20,20,0.33396727234125134,0.21500315801519906,station_gap_season
gkd_bayern_donau,10081004,multi_block,30,20,20,0.40785774774849415,0.32966744758514693,station_gap_season
gkd_bayern_donau,10081004,multi_block,90,20,20,0.710969371860442,0.6631983988793494,station_gap_season
gkd_bayern_donau,10081004,multi_block,180,20,20,0.8144395893017451,0.5592800624304282,network_mean_fallback
gkd_bayern_donau,10081004,summer_biased,7,20,20,0.42406012943812765,0.2273203713553293,station_gap_season
gkd_bayern_donau,10081004,summer_biased,30,20,20,0.9163376274108886,0.6694617642854388,station_gap_season
gkd_bayern_donau,10081004,summer_biased,90,20,20,1.1991312119695872,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10081004,summer_biased,180,20,20,1.7075903205805356,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10081004,high_temp_biased,7,20,20,0.4467934553963797,0.3281316755385627,station_gap_season
gkd_bayern_donau,10081004,high_temp_biased,30,20,20,0.953181917508443,0.7961832907597225,station_gap_season
gkd_bayern_donau,10081004,high_temp_biased,90,20,20,1.47566032632192,1.0713641303380332,station_gap
gkd_bayern_donau,10081004,high_temp_biased,180,20,20,2.787265936348173,0.8795370350389102,network_mean_fallback
gkd_bayern_donau,10081004,donor_sync,7,20,20,3.8695151042938227,1.751719378743853,station_gap_season
gkd_bayern_donau,10081004,donor_sync,30,20,20,3.8430288585027066,2.028194500772158,station_gap_season
gkd_bayern_donau,10081004,donor_sync,90,20,20,4.608989623069763,2.1353011903552774,station_gap_season
gkd_bayern_donau,10081004,donor_sync,180,20,20,5.596837235503726,2.367559655394527,network_mean_fallback
gkd_bayern_donau,10081004,forcing_outage,7,20,20,0.3516046064240592,0.2950827861843365,station_gap_season
gkd_bayern_donau,10081004,forcing_outage,30,20,20,0.8493619902928671,0.6721848578628153,station_gap_season
gkd_bayern_donau,10081004,forcing_outage,90,20,20,1.1722323680453832,0.9576796786131366,station_gap_season
gkd_bayern_donau,10081004,forcing_outage,180,20,20,2.338264424853855,0.8021464420091309,network_mean_fallback
gkd_bayern_donau,10081004,online,7,20,20,0.45372198513575956,0.3279302091683661,station_gap_season
gkd_bayern_donau,10081004,online,30,20,20,0.8067097446123759,0.6556036667565505,station_gap_season
gkd_bayern_donau,10081004,online,90,20,20,1.1197316145764455,2.4003504530786217,station_gap_season
gkd_bayern_donau,10081004,online,180,20,20,1.9931642963886262,1.1386485984746568,network_mean_fallback
gkd_bayern_donau,10089006,uniform_block,7,20,20,0.31943520205361514,0.31349290301757204,station_gap_season
gkd_bayern_donau,10089006,uniform_block,30,20,20,0.7133968019485474,0.6958655234890678,station_gap_season
gkd_bayern_donau,10089006,uniform_block,90,20,20,1.1081203627056546,0.9173940426858642,station_gap_season
gkd_bayern_donau,10089006,uniform_block,180,20,20,2.2501656540897157,0.7998060953885807,network_mean_fallback
gkd_bayern_donau,10089006,multi_block,7,20,20,0.3397715985774995,0.22824575762543825,station_gap_season
gkd_bayern_donau,10089006,multi_block,30,20,20,0.4488051421195268,0.3648259798730724,station_gap_season
gkd_bayern_donau,10089006,multi_block,90,20,20,0.5790847457232683,0.7081324160861673,station_gap_season
gkd_bayern_donau,10089006,multi_block,180,20,20,0.7256008070707322,0.5592800624304282,network_mean_fallback
gkd_bayern_donau,10089006,summer_biased,7,20,20,0.44015769958496104,0.3138381930759975,station_gap_season
gkd_bayern_donau,10089006,summer_biased,30,20,20,0.7677685283025106,0.8607100155479028,station_gap_season
gkd_bayern_donau,10089006,summer_biased,90,20,20,0.9858196717368232,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10089006,summer_biased,180,20,20,1.6035971653262773,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10089006,high_temp_biased,7,20,20,0.4770144108363562,0.4149546386173794,station_gap_season
gkd_bayern_donau,10089006,high_temp_biased,30,20,20,0.8500162830352783,0.9668700457572935,station_gap_season
gkd_bayern_donau,10089006,high_temp_biased,90,20,20,1.3290518825319078,1.1444854016833834,station_gap
gkd_bayern_donau,10089006,high_temp_biased,180,20,20,2.9597154845529134,0.8795370350389102,network_mean_fallback
gkd_bayern_donau,10089006,donor_sync,7,20,20,2.208280097416469,1.9209449392557143,station_gap_season
gkd_bayern_donau,10089006,donor_sync,30,20,20,2.4248982922236126,1.9895143099864327,station_gap_season
gkd_bayern_donau,10089006,donor_sync,90,20,20,2.791029163519542,1.931808537773481,station_gap_season
gkd_bayern_donau,10089006,donor_sync,180,20,20,4.000044897635777,2.367559655394527,network_mean_fallback
gkd_bayern_donau,10089006,forcing_outage,7,20,20,0.37488433940070026,0.3264468269021849,station_gap_season
gkd_bayern_donau,10089006,forcing_outage,30,20,20,0.67765469344457,0.7078146180991083,station_gap_season
gkd_bayern_donau,10089006,forcing_outage,90,20,20,1.054346167140537,0.8978618973468032,station_gap_season
gkd_bayern_donau,10089006,forcing_outage,180,20,20,2.165061227573289,0.8021464420091309,network_mean_fallback
gkd_bayern_donau,10089006,online,7,20,20,0.49246534075055803,0.33741107067891524,station_gap_season
gkd_bayern_donau,10089006,online,30,20,20,0.6699210871458051,0.5174476456026238,station_gap_season
gkd_bayern_donau,10089006,online,90,20,20,1.0481149838235644,1.5640588070516863,station_gap_season
gkd_bayern_donau,10089006,online,180,20,20,2.0295366824070613,1.1386485984746568,network_mean_fallback
gkd_bayern_donau,10091008,uniform_block,7,20,20,0.29880154439381185,0.4273585514085633,station_gap_season
gkd_bayern_donau,10091008,uniform_block,30,20,20,0.821754875699679,0.8407053395796569,station_gap_season
gkd_bayern_donau,10091008,uniform_block,90,20,20,1.3274183282057446,1.218533003678019,station_gap_season
gkd_bayern_donau,10091008,uniform_block,180,20,20,2.4624516209099037,0.7998060953885807,network_mean_fallback
gkd_bayern_donau,10091008,multi_block,7,20,20,0.3717396467924117,0.3370443547288887,station_gap_season
gkd_bayern_donau,10091008,multi_block,30,20,20,0.439471390247345,0.48444025816954667,station_gap_season
gkd_bayern_donau,10091008,multi_block,90,20,20,0.7840131841535155,0.8390991136497098,station_gap_season
gkd_bayern_donau,10091008,multi_block,180,20,20,0.8742028773029646,0.5592800624304282,network_mean_fallback
gkd_bayern_donau,10091008,summer_biased,7,20,20,0.4495073454720634,0.41367988586425775,station_gap_season
gkd_bayern_donau,10091008,summer_biased,30,20,20,0.9477615699768066,1.2179863116615692,station_gap_season
gkd_bayern_donau,10091008,summer_biased,90,20,20,1.4115549606747098,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10091008,summer_biased,180,20,20,1.9453226431806883,0.7017278046195004,network_mean_fallback
gkd_bayern_donau,10091008,high_temp_biased,7,20,20,0.4435742705208915,0.5387159816488928,station_gap_season
gkd_bayern_donau,10091008,high_temp_biased,30,20,20,1.0555264705022178,1.2585486087799072,station_gap_season
gkd_bayern_donau,10091008,high_temp_biased,90,20,20,1.7824078330993651,1.552428809483846,station_gap
gkd_bayern_donau,10091008,high_temp_biased,180,20,20,3.2476990702814517,0.8795370350389102,network_mean_fallback
gkd_bayern_donau,10091008,donor_sync,7,20,20,2.7573340872355874,1.6651164178337372,station_gap_season
gkd_bayern_donau,10091008,donor_sync,30,20,20,2.812356820742289,1.7803951401591298,station_gap_season
