network_id,station_id,gap_length,season,placement,gap_start,mae_deg_c,model_family,outer_training_years,inner_fit_years,inner_score_years
lubw_rhein,CXX359,90,JJA,5,2012-07-08,2.0002200020684135,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,JJA,6,2012-07-12,2.1362077755398223,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,JJA,7,2014-08-22,1.6606224844190811,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,JJA,8,2014-08-26,1.6087134954664442,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,JJA,9,2014-08-31,1.2868373510572644,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,MAM,0,2009-03-10,1.0762285497453479,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,MAM,1,2009-03-12,0.9711802779303657,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,MAM,2,2009-03-14,1.161844843758477,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,MAM,3,2009-03-17,0.8025556288825142,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,MAM,4,2014-04-04,1.086425692240397,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,MAM,5,2014-04-07,1.1484956974453397,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,MAM,6,2014-04-09,1.2062584495544435,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,MAM,7,2014-04-12,1.7673571077982584,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,MAM,8,2014-04-14,2.0360758717854814,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,MAM,9,2014-04-17,1.8450077946980794,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,SON,0,2011-09-01,0.7203185378180611,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,SON,1,2011-09-06,0.808412585788303,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,SON,2,2011-09-12,0.7464053620232475,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,SON,3,2011-09-17,0.9085268402099609,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,SON,4,2014-09-05,2.14357276280721,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,SON,5,2014-09-10,0.885314812130398,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,SON,6,2014-09-16,0.7267118793063694,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,SON,7,2014-09-21,0.5849330690171985,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,SON,8,2014-09-27,0.6024925549825032,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
lubw_rhein,CXX359,90,SON,9,2014-10-03,0.7237170219421387,xgboost_b_d,1988|1989|1990|1991|1992|1993|1994|1995|1996|1997|1998|1999|2000|2001|2002|2003|2004|2005|2006|2007|2008|2009|2010|2011|2012|2013|2014,1988|1989|1990|1991,2007|2008|2009|2010|2011|2012|2013|2014
