network_id,station_id,gap_length,placement,mechanism,gap_start,observed_recovery_loss
gkd_bayern_donau,10056302,365,6430,d_high_temperature_biased,2014-09-26,4.503837962738455
gkd_bayern_donau,10056302,365,6431,d_high_temperature_biased,2014-10-06,4.608002175631588
gkd_bayern_donau,10056302,365,6432,d_high_temperature_biased,2014-10-15,5.112010184510114
gkd_bayern_donau,10056302,365,6433,d_high_temperature_biased,2014-10-25,4.854327137568226
gkd_bayern_donau,10056302,365,6434,d_high_temperature_biased,2014-11-04,4.860925118433285
gkd_bayern_donau,10056302,365,6435,d_high_temperature_biased,2014-11-14,4.370326894472723
gkd_bayern_donau,10056302,365,6436,d_high_temperature_biased,2014-11-23,4.838720584764873
gkd_bayern_donau,10056302,365,6437,d_high_temperature_biased,2021-07-24,7.297949311765907
gkd_bayern_donau,10056302,365,6438,d_high_temperature_biased,2021-08-03,6.947292436573604
gkd_bayern_donau,10056302,365,6439,d_high_temperature_biased,2021-08-13,6.279244006431267
gkd_bayern_donau,10056302,7,6440,f_donor_synchronous,2013-01-01,2.439042963300433
gkd_bayern_donau,10056302,7,6441,f_donor_synchronous,2013-09-07,0.919737979343959
gkd_bayern_donau,10056302,7,6442,f_donor_synchronous,2014-05-15,2.0090967178344723
gkd_bayern_donau,10056302,7,6443,f_donor_synchronous,2015-01-19,2.173798220498221
gkd_bayern_donau,10056302,7,6444,f_donor_synchronous,2015-09-26,0.8550729751586914
gkd_bayern_donau,10056302,7,6445,f_donor_synchronous,2016-06-01,0.854814965384347
gkd_bayern_donau,10056302,7,6446,f_donor_synchronous,2017-02-06,2.487774562835693
gkd_bayern_donau,10056302,7,6447,f_donor_synchronous,2017-10-13,0.7902723857334684
gkd_bayern_donau,10056302,7,6448,f_donor_synchronous,2018-06-20,0.762675367082869
gkd_bayern_donau,10056302,7,6449,f_donor_synchronous,2019-02-24,2.109095246451242
gkd_bayern_donau,10056302,7,6450,f_donor_synchronous,2019-11-01,1.0603499548775808
gkd_bayern_donau,10056302,7,6451,f_donor_synchronous,2020-07-07,0.7175474439348487
gkd_bayern_donau,10056302,7,6452,f_donor_synchronous,2021-03-14,1.6088210242135186
gkd_bayern_donau,10056302,7,6453,f_donor_synchronous,2021-11-18,1.5227565765380862
gkd_bayern_donau,10056302,7,6454,f_donor_synchronous,2022-07-26,1.8875751495361328
gkd_bayern_donau,10056302,7,6455,f_donor_synchronous,2023-04-01,1.3619209017072402
gkd_bayern_donau,10056302,7,6456,f_donor_synchronous,2023-12-07,2.395562076568603
gkd_bayern_donau,10056302,7,6457,f_donor_synchronous,2024-08-12,2.762059892926897
gkd_bayern_donau,10056302,7,6458,f_donor_synchronous,2025-04-19,0.5381708690098355
gkd_bayern_donau,10056302,7,6459,f_donor_synchronous,2025-12-25,1.6922075407845634
gkd_bayern_donau,10056302,14,6460,f_donor_synchronous,2013-01-01,1.7579161916460309
gkd_bayern_donau,10056302,14,6461,f_donor_synchronous,2013-09-07,0.947495038168771
gkd_bayern_donau,10056302,14,6462,f_donor_synchronous,2014-05-14,1.4189599990844726
gkd_bayern_donau,10056302,14,6463,f_donor_synchronous,2015-01-18,2.305361795425415
gkd_bayern_donau,10056302,14,6464,f_donor_synchronous,2015-09-24,1.3823960304260257
gkd_bayern_donau,10056302,14,6465,f_donor_synchronous,2016-05-30,0.5179040091378349
gkd_bayern_donau,10056302,14,6466,f_donor_synchronous,2017-02-03,2.2620451518467495
gkd_bayern_donau,10056302,14,6467,f_donor_synchronous,2017-10-11,0.716872937338693
gkd_bayern_donau,10056302,14,6468,f_donor_synchronous,2018-06-17,0.6908088684082035
gkd_bayern_donau,10056302,14,6469,f_donor_synchronous,2019-02-21,1.5999492304665703
gkd_bayern_donau,10056302,14,6470,f_donor_synchronous,2019-10-28,0.9718757765633718
gkd_bayern_donau,10056302,14,6471,f_donor_synchronous,2020-07-03,1.0882348196847094
gkd_bayern_donau,10056302,14,6472,f_donor_synchronous,2021-03-09,1.6332526070731024
gkd_bayern_donau,10056302,14,6473,f_donor_synchronous,2021-11-14,1.2567384447370258
gkd_bayern_donau,10056302,14,6474,f_donor_synchronous,2022-07-21,1.9554469517299107
gkd_bayern_donau,10056302,14,6475,f_donor_synchronous,2023-03-27,1.7443763460431783
gkd_bayern_donau,10056302,14,6476,f_donor_synchronous,2023-12-01,3.468934679031372
gkd_bayern_donau,10056302,14,6477,f_donor_synchronous,2024-08-06,2.394453866141183
gkd_bayern_donau,10056302,14,6478,f_donor_synchronous,2025-04-12,0.2920490537370955
gkd_bayern_donau,10056302,14,6479,f_donor_synchronous,2025-12-18,0.9237967763628279
gkd_bayern_donau,10056302,30,6480,f_donor_synchronous,2013-01-01,3.1894564851125082
gkd_bayern_donau,10056302,30,6481,f_donor_synchronous,2013-09-06,1.1844424947102865
gkd_bayern_donau,10056302,30,6482,f_donor_synchronous,2014-05-12,2.2358918952941886
gkd_bayern_donau,10056302,30,6483,f_donor_synchronous,2015-01-15,2.694586232503255
gkd_bayern_donau,10056302,30,6484,f_donor_synchronous,2015-09-21,0.810599333445231
gkd_bayern_donau,10056302,30,6485,f_donor_synchronous,2016-05-26,1.1489993286132814
gkd_bayern_donau,10056302,30,6486,f_donor_synchronous,2017-01-29,2.4378405729929606
gkd_bayern_donau,10056302,30,6487,f_donor_synchronous,2017-10-05,0.8900172805786134
gkd_bayern_donau,10056302,30,6488,f_donor_synchronous,2018-06-10,1.3270196151733396
gkd_bayern_donau,10056302,30,6489,f_donor_synchronous,2019-02-13,1.3732079474131267
gkd_bayern_donau,10056302,30,6490,f_donor_synchronous,2019-10-20,0.9249501419067383
gkd_bayern_donau,10056302,30,6491,f_donor_synchronous,2020-06-24,1.4291086578369137
gkd_bayern_donau,10056302,30,6492,f_donor_synchronous,2021-02-27,2.89239419301351
gkd_bayern_donau,10056302,30,6493,f_donor_synchronous,2021-11-03,1.5741811243693034
gkd_bayern_donau,10056302,30,6494,f_donor_synchronous,2022-07-09,1.8228545252482096
gkd_bayern_donau,10056302,30,6495,f_donor_synchronous,2023-03-14,1.0904106330871584
gkd_bayern_donau,10056302,30,6496,f_donor_synchronous,2023-11-18,3.0457931900024415
gkd_bayern_donau,10056302,30,6497,f_donor_synchronous,2024-07-23,2.170189437866211
gkd_bayern_donau,10056302,30,6498,f_donor_synchronous,2025-03-28,0.872417558034261
gkd_bayern_donau,10056302,30,6499,f_donor_synchronous,2025-12-02,0.958493792215983
gkd_bayern_donau,10056302,60,6500,f_donor_synchronous,2013-01-01,3.278393352826436
gkd_bayern_donau,10056302,60,6501,f_donor_synchronous,2013-09-04,1.5366083017985026
gkd_bayern_donau,10056302,60,6502,f_donor_synchronous,2014-05-09,1.6376412328084309
gkd_bayern_donau,10056302,60,6503,f_donor_synchronous,2015-01-11,3.6724966828028363
gkd_bayern_donau,10056302,60,6504,f_donor_synchronous,2015-09-14,2.2505066585540776
gkd_bayern_donau,10056302,60,6505,f_donor_synchronous,2016-05-18,2.181530729929606
gkd_bayern_donau,10056302,60,6506,f_donor_synchronous,2017-01-20,3.2676568063100175
gkd_bayern_donau,10056302,60,6507,f_donor_synchronous,2017-09-24,1.0209720834096274
gkd_bayern_donau,10056302,60,6508,f_donor_synchronous,2018-05-28,1.288176212310791
gkd_bayern_donau,10056302,60,6509,f_donor_synchronous,2019-01-30,2.6174556128183997
gkd_bayern_donau,10056302,60,6510,f_donor_synchronous,2019-10-04,1.3244392236073812
gkd_bayern_donau,10056302,60,6511,f_donor_synchronous,2020-06-07,2.190036487579346
gkd_bayern_donau,10056302,60,6512,f_donor_synchronous,2021-02-08,2.5527968788146973
gkd_bayern_donau,10056302,60,6513,f_donor_synchronous,2021-10-13,1.636159068743388
gkd_bayern_donau,10056302,60,6514,f_donor_synchronous,2022-06-17,2.03160987218221
gkd_bayern_donau,10056302,60,6515,f_donor_synchronous,2023-02-19,1.0815191872914631
gkd_bayern_donau,10056302,60,6516,f_donor_synchronous,2023-10-23,2.5026880931854247
gkd_bayern_donau,10056302,60,6517,f_donor_synchronous,2024-06-26,2.500391540527344
gkd_bayern_donau,10056302,60,6518,f_donor_synchronous,2025-02-28,1.818149545987447
gkd_bayern_donau,10056302,60,6519,f_donor_synchronous,2025-11-02,0.7640341393152873
gkd_bayern_donau,10056302,90,6520,f_donor_synchronous,2013-01-01,3.1090945063696966
gkd_bayern_donau,10056302,90,6521,f_donor_synchronous,2013-09-03,1.2382715543111162
gkd_bayern_donau,10056302,90,6522,f_donor_synchronous,2014-05-06,2.613185077243381
gkd_bayern_donau,10056302,90,6523,f_donor_synchronous,2015-01-06,2.039126773410373
gkd_bayern_donau,10056302,90,6524,f_donor_synchronous,2015-09-08,1.6592578315734863
gkd_bayern_donau,10056302,90,6525,f_donor_synchronous,2016-05-10,1.6703470971849226
gkd_bayern_donau,10056302,90,6526,f_donor_synchronous,2017-01-10,3.3851105541653106
gkd_bayern_donau,10056302,90,6527,f_donor_synchronous,2017-09-13,1.1799649959140353
gkd_bayern_donau,10056302,90,6528,f_donor_synchronous,2018-05-16,1.933053152296278
gkd_bayern_donau,10056302,90,6529,f_donor_synchronous,2019-01-16,2.586744456821018
gkd_bayern_donau,10056302,90,6530,f_donor_synchronous,2019-09-18,1.8829237757788766
gkd_bayern_donau,10056302,90,6531,f_donor_synchronous,2020-05-20,1.3031171332465277
gkd_bayern_donau,10056302,90,6532,f_donor_synchronous,2021-01-20,2.0219797727796767
gkd_bayern_donau,10056302,90,6533,f_donor_synchronous,2021-09-23,2.0450755892859567
gkd_bayern_donau,10056302,90,6534,f_donor_synchronous,2022-05-26,2.436221677992079
gkd_bayern_donau,10056302,90,6535,f_donor_synchronous,2023-01-26,2.568984936608209
gkd_bayern_donau,10056302,90,6536,f_donor_synchronous,2023-09-28,2.819065255059136
gkd_bayern_donau,10056302,90,6537,f_donor_synchronous,2024-05-30,2.223575566609701
gkd_bayern_donau,10056302,90,6538,f_donor_synchronous,2025-01-30,3.204744780858357
gkd_bayern_donau,10056302,90,6539,f_donor_synchronous,2025-10-03,0.6276053322686088
gkd_bayern_donau,10056302,180,6540,f_donor_synchronous,2013-01-01,3.38952340443929
gkd_bayern_donau,10056302,180,6541,f_donor_synchronous,2013-08-29,4.648030313915677
gkd_bayern_donau,10056302,180,6542,f_donor_synchronous,2014-04-26,3.2996847364637585
gkd_bayern_donau,10056302,180,6543,f_donor_synchronous,2014-12-23,3.8593915918138295
gkd_bayern_donau,10056302,180,6544,f_donor_synchronous,2015-08-20,4.2650613519880505
gkd_bayern_donau,10056302,180,6545,f_donor_synchronous,2016-04-17,4.858472391764323
gkd_bayern_donau,10056302,180,6546,f_donor_synchronous,2016-12-13,4.305408463478088
gkd_bayern_donau,10056302,180,6547,f_donor_synchronous,2017-08-10,3.3941607019636364
gkd_bayern_donau,10056302,180,6548,f_donor_synchronous,2018-04-08,6.059476907518175
gkd_bayern_donau,10056302,180,6549,f_donor_synchronous,2018-12-04,4.218560398949517
gkd_bayern_donau,10056302,180,6550,f_donor_synchronous,2019-08-02,2.6708837434980603
gkd_bayern_donau,10056302,180,6551,f_donor_synchronous,2020-03-29,4.299608869552612
gkd_bayern_donau,10056302,180,6552,f_donor_synchronous,2020-11-25,4.2738792949252655
gkd_bayern_donau,10056302,180,6553,f_donor_synchronous,2021-07-23,2.239546687338087
gkd_bayern_donau,10056302,180,6554,f_donor_synchronous,2022-03-20,4.582636542850071
gkd_bayern_donau,10056302,180,6555,f_donor_synchronous,2022-11-16,5.383421484629313
gkd_bayern_donau,10056302,180,6556,f_donor_synchronous,2023-07-14,2.0300410980648462
gkd_bayern_donau,10056302,180,6557,f_donor_synchronous,2024-03-11,2.0155012957255045
gkd_bayern_donau,10056302,180,6558,f_donor_synchronous,2024-11-06,7.851491319868301
gkd_bayern_donau,10056302,180,6559,f_donor_synchronous,2025-07-05,1.7194755363464354
gkd_bayern_donau,10056302,365,6560,f_donor_synchronous,2013-01-01,6.10000078645471
gkd_bayern_donau,10056302,365,6561,f_donor_synchronous,2013-08-19,7.438637879254068
gkd_bayern_donau,10056302,365,6562,f_donor_synchronous,2014-04-07,4.152721338141455
gkd_bayern_donau,10056302,365,6563,f_donor_synchronous,2014-11-24,5.971004378436364
gkd_bayern_donau,10056302,365,6564,f_donor_synchronous,2015-07-12,9.089127959159955
gkd_bayern_donau,10056302,365,6565,f_donor_synchronous,2016-02-28,6.070687070872685
gkd_bayern_donau,10056302,365,6566,f_donor_synchronous,2016-10-16,5.462550490914959
gkd_bayern_donau,10056302,365,6567,f_donor_synchronous,2017-06-03,8.655304124387975
gkd_bayern_donau,10056302,365,6568,f_donor_synchronous,2018-01-20,7.7569362407841105
gkd_bayern_donau,10056302,365,6569,f_donor_synchronous,2018-09-08,7.290255851223045
gkd_bayern_donau,10056302,365,6570,f_donor_synchronous,2019-04-26,5.763716147435855
gkd_bayern_donau,10056302,365,6571,f_donor_synchronous,2019-12-13,6.455179882833403
gkd_bayern_donau,10056302,365,6572,f_donor_synchronous,2020-07-31,8.574530721167996
gkd_bayern_donau,10056302,365,6573,f_donor_synchronous,2021-03-18,5.502043048388337
gkd_bayern_donau,10056302,365,6574,f_donor_synchronous,2021-11-04,5.467136257641936
gkd_bayern_donau,10056302,365,6575,f_donor_synchronous,2022-06-23,9.125949454111595
gkd_bayern_donau,10056302,365,6576,f_donor_synchronous,2023-02-08,7.228630325108358
gkd_bayern_donau,10056302,365,6577,f_donor_synchronous,2023-09-27,5.884742579525465
gkd_bayern_donau,10056302,365,6578,f_donor_synchronous,2024-05-15,6.571367548067276
gkd_bayern_donau,10056302,365,6579,f_donor_synchronous,2025-01-01,8.252123878688028
gkd_bayern_donau,10056302,7,6580,g_target_plus_primary_covariate,2013-01-01,0.32009217398507267
gkd_bayern_donau,10056302,7,6581,g_target_plus_primary_covariate,2013-09-12,0.5880642209734237
gkd_bayern_donau,10056302,7,6582,g_target_plus_primary_covariate,2014-04-23,0.6678430829729353
gkd_bayern_donau,10056302,7,6583,g_target_plus_primary_covariate,2014-12-03,0.3462467193603517
gkd_bayern_donau,10056302,7,6584,g_target_plus_primary_covariate,2015-07-14,0.5954006740025112
gkd_bayern_donau,10056302,7,6585,g_target_plus_primary_covariate,2016-04-01,0.3409577505929128
gkd_bayern_donau,10056302,7,6586,g_target_plus_primary_covariate,2016-11-20,0.17617222922188905
gkd_bayern_donau,10056302,7,6587,g_target_plus_primary_covariate,2017-07-31,0.9596646445138113
gkd_bayern_donau,10056302,7,6588,g_target_plus_primary_covariate,2018-03-27,0.33318226678030843
gkd_bayern_donau,10056302,7,6589,g_target_plus_primary_covariate,2018-12-01,0.20073031016758516
gkd_bayern_donau,10056302,7,6590,g_target_plus_primary_covariate,2019-07-26,0.5917896815708704
gkd_bayern_donau,10056302,7,6591,g_target_plus_primary_covariate,2020-03-13,0.30984013421194895
gkd_bayern_donau,10056302,7,6592,g_target_plus_primary_covariate,2020-10-29,0.1687285014561244
gkd_bayern_donau,10056302,7,6593,g_target_plus_primary_covariate,2021-07-03,0.7770009177071715
gkd_bayern_donau,10056302,7,6594,g_target_plus_primary_covariate,2022-02-20,0.102251502445766
gkd_bayern_donau,10056302,7,6595,g_target_plus_primary_covariate,2022-11-07,0.2030527114868162
gkd_bayern_donau,10056302,7,6596,g_target_plus_primary_covariate,2023-06-18,0.8180985586983814
gkd_bayern_donau,10056302,7,6597,g_target_plus_primary_covariate,2024-03-05,0.36997424534388934
gkd_bayern_donau,10056302,7,6598,g_target_plus_primary_covariate,2024-11-25,0.27810370581490645
gkd_bayern_donau,10056302,7,6599,g_target_plus_primary_covariate,2025-12-21,0.8024042538234166
gkd_bayern_donau,10056302,14,6600,g_target_plus_primary_covariate,2013-01-01,0.6069387980869838
gkd_bayern_donau,10056302,14,6601,g_target_plus_primary_covariate,2013-09-15,0.5315895898001537
gkd_bayern_donau,10056302,14,6602,g_target_plus_primary_covariate,2014-04-17,0.6125645365033832
gkd_bayern_donau,10056302,14,6603,g_target_plus_primary_covariate,2014-11-18,0.24184168406895218
gkd_bayern_donau,10056302,14,6604,g_target_plus_primary_covariate,2015-06-20,1.8984431675502234
gkd_bayern_donau,10056302,14,6605,g_target_plus_primary_covariate,2016-03-05,0.2579430920737131
gkd_bayern_donau,10056302,14,6606,g_target_plus_primary_covariate,2016-10-06,0.6898805345807757
gkd_bayern_donau,10056302,14,6607,g_target_plus_primary_covariate,2017-07-07,0.5717010770525247
gkd_bayern_donau,10056302,14,6608,g_target_plus_primary_covariate,2018-02-06,0.3151666504996164
gkd_bayern_donau,10056302,14,6609,g_target_plus_primary_covariate,2018-11-03,1.4116439410618378
gkd_bayern_donau,10056302,14,6610,g_target_plus_primary_covariate,2019-07-03,0.5395476477486744
gkd_bayern_donau,10056302,14,6611,g_target_plus_primary_covariate,2020-02-17,0.2892917156219484
gkd_bayern_donau,10056302,14,6612,g_target_plus_primary_covariate,2020-10-02,0.32493467330932635
gkd_bayern_donau,10056302,14,6613,g_target_plus_primary_covariate,2021-06-10,0.6210006986345566
gkd_bayern_donau,10056302,14,6614,g_target_plus_primary_covariate,2022-01-27,0.28371678761073527
gkd_bayern_donau,10056302,14,6615,g_target_plus_primary_covariate,2022-10-11,0.41015765326363696
gkd_bayern_donau,10056302,14,6616,g_target_plus_primary_covariate,2023-05-13,0.657310049874442
gkd_bayern_donau,10056302,14,6617,g_target_plus_primary_covariate,2024-02-10,0.3408720697675431
gkd_bayern_donau,10056302,14,6618,g_target_plus_primary_covariate,2024-11-06,0.49618789127894797
gkd_bayern_donau,10056302,14,6619,g_target_plus_primary_covariate,2025-12-14,0.8095029354095458
gkd_bayern_donau,10056302,30,6620,g_target_plus_primary_covariate,2013-01-01,0.9542141564687093
gkd_bayern_donau,10056302,30,6621,g_target_plus_primary_covariate,2013-09-12,0.8172716013590496
gkd_bayern_donau,10056302,30,6622,g_target_plus_primary_covariate,2014-03-26,0.8590288734436037
gkd_bayern_donau,10056302,30,6623,g_target_plus_primary_covariate,2014-10-07,0.7763393783569335
gkd_bayern_donau,10056302,30,6624,g_target_plus_primary_covariate,2015-04-20,0.5003156979878743
gkd_bayern_donau,10056302,30,6625,g_target_plus_primary_covariate,2016-01-01,0.8650163269042968
gkd_bayern_donau,10056302,30,6626,g_target_plus_primary_covariate,2016-07-14,1.1187987772623698
gkd_bayern_donau,10056302,30,6627,g_target_plus_primary_covariate,2017-05-13,1.7497941843668618
gkd_bayern_donau,10056302,30,6628,g_target_plus_primary_covariate,2017-11-24,0.8291901810963951
gkd_bayern_donau,10056302,30,6629,g_target_plus_primary_covariate,2018-09-02,1.5915713310241704
gkd_bayern_donau,10056302,30,6630,g_target_plus_primary_covariate,2019-04-15,1.315091330210368
gkd_bayern_donau,10056302,30,6631,g_target_plus_primary_covariate,2019-12-26,0.4336782455444335
gkd_bayern_donau,10056302,30,6632,g_target_plus_primary_covariate,2020-08-07,1.7958364486694336
gkd_bayern_donau,10056302,30,6633,g_target_plus_primary_covariate,2021-04-13,0.7447327550252277
gkd_bayern_donau,10056302,30,6634,g_target_plus_primary_covariate,2021-11-26,0.5594766521453857
gkd_bayern_donau,10056302,30,6635,g_target_plus_primary_covariate,2022-06-09,1.2108566411336266
gkd_bayern_donau,10056302,30,6636,g_target_plus_primary_covariate,2023-02-18,0.6685306660334269
gkd_bayern_donau,10056302,30,6637,g_target_plus_primary_covariate,2023-11-04,0.5793316030502319
gkd_bayern_donau,10056302,30,6638,g_target_plus_primary_covariate,2024-08-15,1.7429020182291663
gkd_bayern_donau,10056302,30,6639,g_target_plus_primary_covariate,2025-08-02,1.4308716074625647
gkd_bayern_donau,10056302,60,6640,g_target_plus_primary_covariate,2013-01-01,0.8895396614074706
gkd_bayern_donau,10056302,60,6641,g_target_plus_primary_covariate,2013-09-08,1.427566121419271
gkd_bayern_donau,10056302,60,6642,g_target_plus_primary_covariate,2014-02-17,0.8729525152842205
gkd_bayern_donau,10056302,60,6643,g_target_plus_primary_covariate,2014-07-29,0.6077019309997558
gkd_bayern_donau,10056302,60,6644,g_target_plus_primary_covariate,2015-01-06,0.6773539781570435
gkd_bayern_donau,10056302,60,6645,g_target_plus_primary_covariate,2015-06-17,1.5792610041300454
gkd_bayern_donau,10056302,60,6646,g_target_plus_primary_covariate,2016-02-25,1.01657213528951
gkd_bayern_donau,10056302,60,6647,g_target_plus_primary_covariate,2016-08-05,1.2278630065917968
gkd_bayern_donau,10056302,60,6648,g_target_plus_primary_covariate,2017-07-30,2.1023340892791746
gkd_bayern_donau,10056302,60,6649,g_target_plus_primary_covariate,2018-03-18,1.2931220038731894
gkd_bayern_donau,10056302,60,6650,g_target_plus_primary_covariate,2018-11-13,0.768683365980784
gkd_bayern_donau,10056302,60,6651,g_target_plus_primary_covariate,2019-08-22,0.9020895703633626
gkd_bayern_donau,10056302,60,6652,g_target_plus_primary_covariate,2020-03-30,1.251609293619792
gkd_bayern_donau,10056302,60,6653,g_target_plus_primary_covariate,2020-11-07,0.7899659490585329
gkd_bayern_donau,10056302,60,6654,g_target_plus_primary_covariate,2021-09-11,0.4346709156036378
gkd_bayern_donau,10056302,60,6655,g_target_plus_primary_covariate,2022-02-20,1.276017322540283
gkd_bayern_donau,10056302,60,6656,g_target_plus_primary_covariate,2022-10-28,1.0492319409052528
gkd_bayern_donau,10056302,60,6657,g_target_plus_primary_covariate,2023-04-08,0.831992441813151
gkd_bayern_donau,10056302,60,6658,g_target_plus_primary_covariate,2024-03-04,1.1091046333312988
gkd_bayern_donau,10056302,60,6659,g_target_plus_primary_covariate,2025-07-03,0.9959119923909504
gkd_bayern_donau,10056302,90,6660,g_target_plus_primary_covariate,2013-01-01,0.9977847650316026
gkd_bayern_donau,10056302,90,6661,g_target_plus_primary_covariate,2013-09-09,1.2376359928978815
gkd_bayern_donau,10056302,90,6662,g_target_plus_primary_covariate,2014-01-20,1.0399678558773466
gkd_bayern_donau,10056302,90,6663,g_target_plus_primary_covariate,2014-06-01,2.462101879119873
gkd_bayern_donau,10056302,90,6664,g_target_plus_primary_covariate,2014-10-12,1.343428595860799
gkd_bayern_donau,10056302,90,6665,g_target_plus_primary_covariate,2015-02-22,1.3358335097630818
gkd_bayern_donau,10056302,90,6666,g_target_plus_primary_covariate,2015-07-04,2.479142347971598
gkd_bayern_donau,10056302,90,6667,g_target_plus_primary_covariate,2016-03-14,1.1970090336269803
gkd_bayern_donau,10056302,90,6668,g_target_plus_primary_covariate,2016-07-25,1.2967464934455022
gkd_bayern_donau,10056302,90,6669,g_target_plus_primary_covariate,2017-08-26,0.8590898291269937
gkd_bayern_donau,10056302,90,6670,g_target_plus_primary_covariate,2018-07-10,1.9358272128634983
gkd_bayern_donau,10056302,90,6671,g_target_plus_primary_covariate,2018-11-19,1.042838601006402
gkd_bayern_donau,10056302,90,6672,g_target_plus_primary_covariate,2019-12-27,0.9805331463283963
gkd_bayern_donau,10056302,90,6673,g_target_plus_primary_covariate,2020-08-06,1.3329787169562444
gkd_bayern_donau,10056302,90,6674,g_target_plus_primary_covariate,2021-04-09,1.3706426408555772
gkd_bayern_donau,10056302,90,6675,g_target_plus_primary_covariate,2021-11-20,1.446183179219564
gkd_bayern_donau,10056302,90,6676,g_target_plus_primary_covariate,2022-04-02,0.8963255055745442
gkd_bayern_donau,10056302,90,6677,g_target_plus_primary_covariate,2022-12-09,1.877761992348565
gkd_bayern_donau,10056302,90,6678,g_target_plus_primary_covariate,2023-04-21,1.3756004121568466
gkd_bayern_donau,10056302,90,6679,g_target_plus_primary_covariate,2025-02-02,2.589702650705973
gkd_bayern_donau,10056302,180,6680,g_target_plus_primary_covariate,2013-06-13,4.153854245609708
gkd_bayern_donau,10056302,180,6681,g_target_plus_primary_covariate,2013-09-02,3.1548187155193754
gkd_bayern_donau,10056302,180,6682,g_target_plus_primary_covariate,2013-11-23,3.040773774252998
gkd_bayern_donau,10056302,180,6683,g_target_plus_primary_covariate,2014-02-13,2.2015672927432592
gkd_bayern_donau,10056302,180,6684,g_target_plus_primary_covariate,2014-05-06,4.110775819354587
gkd_bayern_donau,10056302,180,6685,g_target_plus_primary_covariate,2014-07-27,1.256647423108419
gkd_bayern_donau,10056302,180,6686,g_target_plus_primary_covariate,2014-10-17,5.423272111680773
gkd_bayern_donau,10056302,180,6687,g_target_plus_primary_covariate,2015-01-06,2.628520050313737
gkd_bayern_donau,10056302,180,6688,g_target_plus_primary_covariate,2015-03-29,4.675658170912001
gkd_bayern_donau,10056302,180,6689,g_target_plus_primary_covariate,2016-01-16,1.068559110429552
gkd_bayern_donau,10056302,180,6690,g_target_plus_primary_covariate,2016-04-07,2.632601537704468
gkd_bayern_donau,10056302,180,6691,g_target_plus_primary_covariate,2017-06-18,2.245066203806135
gkd_bayern_donau,10056302,180,6692,g_target_plus_primary_covariate,2018-06-10,2.4115023803710938
gkd_bayern_donau,10056302,180,6693,g_target_plus_primary_covariate,2018-08-30,2.998254208564759
gkd_bayern_donau,10056302,180,6694,g_target_plus_primary_covariate,2020-01-06,1.2378793650203281
gkd_bayern_donau,10056302,180,6695,g_target_plus_primary_covariate,2021-09-09,2.5673694022496543
gkd_bayern_donau,10056302,180,6696,g_target_plus_primary_covariate,2021-11-30,2.6194326167636452
gkd_bayern_donau,10056302,180,6697,g_target_plus_primary_covariate,2022-02-20,1.659956896040175
gkd_bayern_donau,10056302,180,6698,g_target_plus_primary_covariate,2022-12-08,4.2031610006756255
gkd_bayern_donau,10056302,180,6699,g_target_plus_primary_covariate,2023-02-28,2.0037762885623502
gkd_bayern_donau,10056302,365,6700,g_target_plus_primary_covariate,2013-06-13,7.034655551126558
gkd_bayern_donau,10056302,365,6701,g_target_plus_primary_covariate,2013-07-13,5.894949964758468
gkd_bayern_donau,10056302,365,6702,g_target_plus_primary_covariate,2013-08-12,6.684855858789731
gkd_bayern_donau,10056302,365,6703,g_target_plus_primary_covariate,2013-09-12,5.119858481524742
gkd_bayern_donau,10056302,365,6704,g_target_plus_primary_covariate,2013-10-12,3.6938009272536187
gkd_bayern_donau,10056302,365,6705,g_target_plus_primary_covariate,2013-11-11,4.544912782695195
gkd_bayern_donau,10056302,365,6706,g_target_plus_primary_covariate,2013-12-12,5.485555070067106
gkd_bayern_donau,10056302,365,6707,g_target_plus_primary_covariate,2014-01-11,5.4635407019314695
gkd_bayern_donau,10056302,365,6708,g_target_plus_primary_covariate,2014-02-10,6.500474033225074
gkd_bayern_donau,10056302,365,6709,g_target_plus_primary_covariate,2014-03-13,4.6153036924910875
gkd_bayern_donau,10056302,365,6710,g_target_plus_primary_covariate,2014-04-12,3.743013584189219
gkd_bayern_donau,10056302,365,6711,g_target_plus_primary_covariate,2014-05-13,4.786408752023357
gkd_bayern_donau,10056302,365,6712,g_target_plus_primary_covariate,2014-06-12,7.19158844516702
gkd_bayern_donau,10056302,365,6713,g_target_plus_primary_covariate,2014-07-12,6.821297462672403
gkd_bayern_donau,10056302,365,6714,g_target_plus_primary_covariate,2014-08-12,7.771102183093763
gkd_bayern_donau,10056302,365,6715,g_target_plus_primary_covariate,2014-09-11,5.5876346436592
gkd_bayern_donau,10056302,365,6716,g_target_plus_primary_covariate,2014-10-11,4.701523216979145
gkd_bayern_donau,10056302,365,6717,g_target_plus_primary_covariate,2014-11-11,4.13619845899817
gkd_bayern_donau,10056302,365,6718,g_target_plus_primary_covariate,2021-08-01,7.009351204650043
gkd_bayern_donau,10056302,365,6719,g_target_plus_primary_covariate,2021-09-01,5.285656773815416
gkd_bayern_donau,10056302,7,6720,h_online_left_boundary,2013-01-01,0.21620348521641322
gkd_bayern_donau,10056302,7,6721,h_online_left_boundary,2013-09-11,0.37120876312255874
gkd_bayern_donau,10056302,7,6722,h_online_left_boundary,2014-04-21,0.29874738965715686
