site_id,name,latitude,longitude,huc,site_type,found
05014300,Swiftcurrent Cr ab Swiftcurrent Lk at Many Glacier,48.7954444,-113.6805833,9040001,Stream,True
06006000,"Red Rock Cr ab Lakes, nr Lakeview, MT",44.615792,-111.625669,100200010101,Stream,True
06023000,Ruby River near Twin Bridges MT,45.50691389,-112.3308889,10020003,Stream,True
06023100,"Beaverhead River at Twin Bridges, MT",45.54688889,-112.338111,10020002,Stream,True
06024450,Big Hole River bl Big Lake Cr at Wisdom MT,45.61796667,-113.4569417,10020004,Stream,True
06024580,Big Hole River near Wise River MT,45.850822,-113.068361,100200040807,Stream,True
06025250,Big Hole River at Maiden Rock nr Divide MT,45.7012694,-112.7359694,10020004,Stream,True
06025500,Big Hole River near Melrose MT,45.52658056,-112.701725,10020004,Stream,True
06026210,Big Hole River near Glen MT,45.4400944,-112.5560917,10020004,Stream,True
06026420,"Big Hole R bl Hamilton Ditch nr Twin Bridges, MT",45.5500222,-112.360675,10020004,Stream,True
06026500,"Jefferson River near Twin Bridges, MT",45.613283,-112.329397,100200050102,Stream,True
06027600,"Jefferson River at Parsons Bdg nr Silver Star, MT",45.747503,-112.187228,100200050106,Stream,True
06035000,Willow Creek near Harrison MT,45.723058,-111.741025,100200050705,Stream,True
06036650,Jefferson River near Three Forks MT,45.8971361,-111.5956722,10020005,Stream,True
06037500,"Madison River near West Yellowstone, MT",44.6570722,-111.0679639,10020007,Stream,True
06038500,Madison River bl Hebgen Lake nr Grayling MT,44.86639167,-111.3387806,10020007,Stream,True
06038800,Madison River at Kirby Ranch nr Cameron MT,44.88865556,-111.580886,10020007,Stream,True
06040000,Madison River near Cameron MT,45.233133,-111.751633,100200071202,Stream,True
06041000,Madison River bl Ennis Lake nr McAllister MT,45.490231,-111.634506,100200071501,Stream,True
06052500,Gallatin River at Logan MT,45.8862472,-111.4420083,10020008,Stream,True
06054500,Missouri River at Toston MT,46.1465722,-111.4202778,10030101,Stream,True
06066500,Missouri River bl Holter Dam nr Wolf Cr MT,46.99473889,-112.0106667,10030102,Stream,True
06073500,Dearborn River near Craig MT,47.199025,-112.0959056,10030102,Stream,True
06077200,Smith River bl Eagle Cr nr Fort Logan MT,46.82798056,-111.1922389,10030103,Stream,True
06077500,Smith River near Eden MT,47.18929167,-111.3862389,10030103,Stream,True
06085800,Sun River at Simms MT,47.50162778,-111.9319139,10030104,Stream,True
06089000,Sun River near Vaughn MT,47.52577778,-111.511036,10030104,Stream,True
06101630,"Marias River at Highway 223 bridge near Chester,MT",48.26,-110.8916667,10030203,Stream,True
06102050,Marias River near Loma MT,47.94590278,-110.5808389,10030203,Stream,True
06108800,Teton River at Loma MT,47.9327194,-110.5144333,10030205,Stream,True
06115200,Missouri River near Landusky MT,47.631431,-108.687744,100401040708,Stream,True
06174500,Milk River at Nashua MT,48.13005278,-106.3643139,10050012,Stream,True
06177000,Missouri River near Wolf Point MT,48.067325,-105.5330972,10060001,Stream,True
06191500,Yellowstone River at Corwin Springs MT,45.1121194,-110.7936667,10070002,Stream,True
06192500,"Yellowstone River near Livingston, MT",45.5972111,-110.5664972,10070002,Stream,True
06195600,Shields River nr Livingston MT,45.7383611,-110.4794694,10070003,Stream,True
06195750,"Yellowstone River at Springdale, MT",45.74632347,-110.2324168,10070002,Stream,True
06195950,"Yellowstone River at Big Timber, MT",45.84716219,-109.9407423,10070002,Stream,True
06204070,W Rosebud Cr at Emerald Lk Campground nr Roscoe,45.25438735,-109.6998945,10070005,Stream,True
06205000,"Stillwater River near Absarokee, MT",45.53674167,-109.4220556,10070005,Stream,True
06214500,Yellowstone River at Billings MT,45.800119,-108.468031,100700041006,Stream,True
06306300,Tongue River at State Line nr Decker MT,45.0091361,-106.8359444,10090101,Stream,True
06329500,Yellowstone River near Sidney MT,47.67741389,-104.1554111,10100004,Stream,True
12323770,Warm Springs Creek at Warm Springs MT,46.180375,-112.7850778,17010201,Stream,True
12323800,Clark Fork near Galen MT,46.20824167,-112.76735,17010201,Stream,True
12324200,Clark Fork at Deer Lodge MT,46.39765,-112.7425389,17010201,Stream,True
12324400,Clark Fork ab Little Blackfoot R nr Garrison MT,46.5109111,-112.789686,17010201,Stream,True
12324590,Little Blackfoot River near Garrison MT,46.5194833,-112.7931722,17010201,Stream,True
12334510,Rock Creek near Clinton MT,46.7223361,-113.683061,17010202,Stream,True
12338300,NF Blackfoot R ab Dry Gulch nr Ovando MT,46.9794944,-113.092186,17010203,Stream,True
12340000,Blackfoot River near Bonner MT,46.8994111,-113.7563194,17010203,Stream,True
12340500,Clark Fork above Missoula MT,46.87676389,-113.9321194,17010204,Stream,True
12344000,Bitterroot River near Darby MT,45.97205,-114.1412333,17010205,Stream,True
12352500,Bitterroot River near Missoula MT,46.83173889,-114.054861,17010205,Stream,True
12353650,"Clark Fork at Superior, MT",47.196389,-114.889444,170102040612,Stream,True
12354700,"Clark Fork near Paradise, MT",47.321944,-114.89,170102040807,Stream,True
12355500,N F Flathead River nr Columbia Falls MT,48.4957972,-114.1267639,17010206,Stream,True
12362500,S F Flathead River nr Columbia Falls MT,48.35657778,-114.0378583,17010209,Stream,True
12363000,Flathead River at Columbia Falls MT,48.3618111,-114.18495,17010208,Stream,True
12370000,"Swan River near Bigfork, MT",48.02423056,-113.9788194,17010211,Stream,True
12372000,Flathead River near Polson MT,47.6802861,-114.2467278,17010212,Stream,True
12388700,Flathead River at Perma MT,47.36679167,-114.585,17010212,Stream,True
06454100,"Niobrara River at Agate, Nebr.",42.4236111,-103.7922222,10150002,Stream,True
06461500,"Niobrara River near Sparks, Nebr.",42.90207778,-100.36252778,101500040905,Stream,True
06465500,"Niobrara River near Verdel, Nebr.",42.73979444,-98.22286111,101500071004,Stream,True
06478522,"Bow Creek near Wynot, Nebr.",42.76498611,-97.17251111,101701011107,Stream,True
06486000,"Missouri River at Sioux City, IA",42.48619444,-96.4130833,10230001,Stream,True
06610000,"Missouri River at Omaha, NE",41.25905556,-95.92325,10230006,Stream,True
06768000,"Platte River near Overton, Nebr.",40.68257222,-99.54023611,102001010903,Stream,True
06775900,"Dismal River near Thedford, Nebr.",41.77858611,-100.52514722,102100020806,Stream,True
06795500,"Shell Creek near Columbus, Nebr.",41.525964,-97.281597,102002010207,Stream,True
06796500,"Platte River near Leshara, Nebr.",41.32,-96.403889,102002020104,Stream,True
06796550,"Platte River near Venice, Nebr.",41.197978,-96.339486,102002020105,Stream,True
06800500,"Elkhorn River at Waterloo, Nebr.",41.293333,-96.283889,102200031006,Stream,True
06805000,"Salt Creek near Ashland, Nebr.",41.051667,-96.338611,102002031005,Stream,True
06807000,"Missouri River at Nebraska City, NE",40.68180556,-95.8470833,10240001,Stream,True
06813500,"Missouri River at Rulo, NE",40.05205556,-95.42175,10240005,Stream,True
410333095530101,"Missouri River near La Platte, Nebr.",41.059353,-95.883669,102300060603,Stream,True
412126095565201,"Missouri River at NP Dodge Park at Omaha, Nebr.",41.3574722,-95.9477778,10230006,Stream,True
10249300,"S TWIN RV NR ROUND MOUNTAIN, NV",38.8874302,-117.2453673,16060004,Stream,True
10301500,"WALKER RV NR WABUSKA, NV",39.1524611,-119.0988889,16050303,Stream,True
10302002,"WALKER RV AT LATERAL 2-A SIPHON NR SCHURZ, NV",38.94019785,-118.8037557,16050303,Stream,True
10302025,"WALKER RV NR MOUTH AT WALKER LAKE, NV",38.79103038,-118.727085,16050304,Stream,True
10309000,"E FK CARSON RV NR GARDNERVILLE, NV",38.84519444,-119.7060833,16050201,Stream,True
10312210,"STILLWATER POINT RES DIV CANAL NR FALLON, NV",39.47330278,-118.5986278,16050203,Stream,True
1031221902,"S-LINE DIVERSION CANAL NEAR STILLWATER, NV",39.53353015,-118.5193087,16050203,Stream,True
10313400,"MARYS RV BLW ORANGE BRG NR CHARLESTON, NV",41.54991275,-115.3067288,16040101,Stream,True
10315600,"MARYS RV BLW TWIN BUTTES NR DEETH, NV",41.15436386,-115.2711684,16040101,Stream,True
10336730,"GLENBROOK CK AT GLENBROOK, NV",39.08740806,-119.9399057,16050101,Stream,True
10348000,"TRUCKEE RV AT RENO, NV",39.53018865,-119.7954684,16050102,Stream,True
10348200,"TRUCKEE RV NR SPARKS, NV",39.51761667,-119.7416444,16050102,Stream,True
10350500,"TRUCKEE RV AT CLARK, NV",39.565453,-119.486186,160501020607,Stream,True
10351600,"TRUCKEE RV BLW DERBY DAM NR WADSWORTH, NV",39.58463448,-119.4412872,16050102,Stream,True
10351650,"TRUCKEE RV AT WADSWORTH, NV",39.63213447,-119.2832254,16050103,Stream,True
10351700,"TRUCKEE RV NR NIXON, NV",39.7773722,-119.3375222,16050103,Stream,True
010642505,"SACO RIVER AT RIVER STREET, AT BARTLETT, NH",44.08388889,-71.2855556,1060002,Stream,True
01073319,"LAMPREY RIVER AT LANGFORD ROAD, AT RAYMOND, NH",43.04138889,-71.2016667,1060003,Stream,True
01091000,"SOUTH BRANCH PISCATAQUOG RIVER NEAR GOFFSTOWN, NH",43.01480519,-71.64146129,1070002,Stream,True
01129200,"CONNECTICUT R BELOW INDIAN STREAM NR PITTSBURG, NH",45.04032368,-71.4439704,1080101,Stream,True
01129500,"CONNECTICUT RIVER AT NORTH STRATFORD, NH",44.74977166,-71.63120018,1080101,Stream,True
01157000,"ASHUELOT RIVER NEAR GILSUM, NH",43.03924586,-72.2700858,1080201,Stream,True
01382000,Passaic River at Two Bridges NJ,40.8972222,-74.27277778,2030103,Stream,True
01382210,Pequannock River at Oak Ridge NJ,41.0397222,-74.5016667,2030103,Stream,True
01382500,Pequannock River at Macopin Intake Dam NJ,41.01833333,-74.40111111,20301030502,Stream,True
01388000,Ramapo River at Pompton Lakes NJ,40.99194444,-74.28,20301030205,Stream,True
01389005,Passaic River below Pompton Riv at Two Bridges NJ,40.89638889,-74.26916667,20301030801,Stream,True
01389500,Passaic River at Little Falls NJ,40.88472222,-74.22611111,20301030802,Stream,True
01391100,Hohokus Brook at mouth at Paramus NJ,40.95527778,-74.1005556,2030103,Stream,True
01391500,Saddle River at Lodi NJ,40.89027778,-74.0805556,2030103,Stream,True
01397000,South Branch Raritan River at Stanton NJ,40.57222222,-74.86805556,20301050105,Stream,True
01400500,Raritan River at Manville NJ,40.55555556,-74.58277778,2030105,Stream,True
01401000,Stony Brook at Princeton NJ,40.33305556,-74.68194444,20301050302,Stream,True
01402000,Millstone River at Blackwells Mills NJ,40.475,-74.57583333,20301050312,Stream,True
01404100,Raritan River near South Bound Brook NJ,40.54056667,-74.5138083,2030105,Stream,True
01408000,Manasquan River at Squankum NJ,40.16138889,-74.15472222,20403010102,Stream,True
01408029,Manasquan River near Allenwood NJ,40.14666667,-74.12222222,20403010105,Stream,True
01408500,Toms River near Toms River NJ,39.98638889,-74.2233333,2040301,Stream,True
01411000,Great Egg Harbor River at Folsom NJ,39.59472222,-74.85166667,20403020106,Stream,True
01411500,Maurice River at Norma NJ,39.49555556,-75.07694444,20402060405,Stream,True
01412350,Delaware Bay at Ship John Shoal Lighthouse NJ,39.30541667,-75.3765556,2040204,Stream,True
01440000,Flat Brook near Flatbrookville NJ,41.10611111,-74.9525,20401041003,Stream,True
01457400,Musconetcong River at Riegelsville NJ,40.5925,-75.1861111,2040105,Stream,True
01458500,Delaware River at Frenchtown NJ,40.52611111,-75.065,20401050904,Stream,True
01460380,Del and Rar Ca feeder at Washington Crossing NJ,40.29666667,-74.86694444,20401050910,Stream,True
01460595,Del & Rar Canal at Landing La at New Brunswick NJ,40.50777778,-74.46416667,20301050506,Stream,True
01463500,Delaware River at Trenton NJ,40.22166667,-74.77805556,20401050911,Stream,True
01464290,Crosswicks Ck at Hockamik Rd near Cookstown NJ,40.03611111,-74.53611111,20402010101,Stream,True
01464504,Crosswicks Creek at Groveville Rd at Groveville NJ,40.1672222,-74.6775,2040201,Stream,True
01466500,McDonalds Branch in Byrne State Forest NJ,39.885,-74.50527778,20402020102,Stream,True
01467150,Cooper River at Haddonfield NJ,39.90305556,-75.02138889,20402020404,Stream,True
01477120,Raccoon Creek near Swedesboro NJ,39.74055556,-75.25916667,20402020606,Stream,True
08290000,"RIO CHAMA NEAR CHAMITA, NM",36.07355556,-106.1116944,13020102,Stream,True
08313000,"RIO GRANDE AT OTOWI BRIDGE, NM",35.8745,-106.1424444,13020101,Stream,True
08317400,"RIO GRANDE BELOW COCHITI DAM, NM",35.618,-106.3239444,13020201,Stream,True
08329918,"RIO GRANDE AT ALAMEDA BRIDGE AT ALAMEDA, NM",35.1977222,-106.6427778,13020203,Stream,True
08363510,"RIO GRANDE BELOW LEASBURG DAM AT FORT SELDEN, NM",32.47731016,-106.920566,13030102,Stream,True
08377900,"RIO MORA NEAR TERRERO, NM",35.77711389,-105.6580278,13060001,Stream,True
08405200,"PECOS RIVER BELOW DARK CANYON AT CARLSBAD, NM",32.409275,-104.2149722,13060011,Stream,True
08406500,"PECOS RIVER NEAR MALAGA, NM",32.20754167,-104.023875,13060011,Stream,True
08407500,"PECOS RIVER AT RED BLUFF, NM",32.07519167,-104.0394361,13060011,Stream,True
09355500,"SAN JUAN RIVER NEAR ARCHULETA, NM",36.80188889,-107.6986389,14080101,Stream,True
09364500,"ANIMAS RIVER AT FARMINGTON, NM",36.7225,-108.20175,14080104,Stream,True
09365000,"SAN JUAN RIVER AT FARMINGTON, NM",36.72301667,-108.2255889,14080105,Stream,True
09368000,"SAN JUAN RIVER AT SHIPROCK, NM",36.77666667,-108.6830556,14080105,Stream,True
01359139,HUDSON RIVER AT ALBANY NY,42.64788889,-73.7475,2020006,Stream,True
01362230,DIVERSION FROM SCHOHARIE RESERVOIR NY,42.11488889,-74.36361111,20200060902,Stream,True
01362500,ESOPUS CREEK AT COLDBROOK NY,42.0144722,-74.2701944,2020006,Stream,True
01417500,EAST BRANCH DELAWARE RIVER AT HARVARD NY,42.0245833,-75.11927778,2040102,Stream,True
01420500,BEAVER KILL AT COOKS FALLS NY,41.94641667,-74.9796667,2040102,Stream,True
01421000,EAST BRANCH DELAWARE RIVER AT FISHS EDDY NY,41.973278,-75.174722,20401020505,Stream,True
01425000,WEST BRANCH DELAWARE RIVER AT STILESVILLE NY,42.07491667,-75.3958056,2040101,Stream,True
01426500,WEST BRANCH DELAWARE RIVER AT HALE EDDY NY,42.00302778,-75.38352778,2040101,Stream,True
01427000,WEST BRANCH DELAWARE RIVER AT HANCOCK NY,41.95216667,-75.2909444,2040101,Stream,True
01427301,DELAWARE RIVER NEAR HANKINS NY,41.82369918,-75.1129467,2040101,Stream,True
01428000,TENMILE RIVER AT TUSTEN NY,41.56377778,-75.01438889,2040101,Stream,True
01428500,DELAWARE R ABOVE LACKAWAXEN R NEAR BARRYVILLE NY,41.50875,-74.9860556,2040101,Stream,True
01433500,MONGAUP RIVER NEAR MONGAUP NY,41.4612222,-74.75877778,2040104,Stream,True
01435000,NEVERSINK RIVER NEAR CLARYVILLE NY,41.88994444,-74.5898056,2040104,Stream,True
01436690,NEVERSINK RIVER AT BRIDGEVILLE NY,41.63780556,-74.61738889,20401040307,Stream,True
03011020,ALLEGHENY RIVER AT SALAMANCA NY,42.1568333,-78.7155556,5010001,Stream,True
04213500,CATTARAUGUS CREEK AT GOWANDA NY,42.46344444,-78.9345278,4120102,Stream,True
0422026250,NORTHRUP CREEK AT NORTH GREECE NY,43.2538611,-77.7420833,4130001,Stream,True
04231600,"GENESEE RIVER AT FORD STREET BRIDGE, ROCHESTER NY",43.1417222,-77.6163056,4130003,Stream,True
04232034,IRONDEQUOIT CR AT RAILROAD MILLS NEAR FISHERS NY,43.0278333,-77.4787222,4140101,Stream,True
04232050,ALLEN CREEK NEAR ROCHESTER NY,43.128028,-77.527,41401010703,Stream,True
0423205010,IRONDEQUOIT CR ABOVE BLOSSOM RD NEAR ROCHESTER NY,43.144833,-77.511972,41401010705,Stream,True
04249000,"OSWEGO RIVER AT LOCK 7, OSWEGO NY",43.45138889,-76.50547222,41402030204,Stream,True
02077200,"HYCO CREEK NEAR LEASBURG, NC",36.39777778,-79.1966667,3010104,Stream,True
02077303,"HYCO R BL ABAY D NR MCGEHEES MILL, NC",36.5227222,-78.9970556,3010104,Stream,True
0208062765,"ROANOKE RIVER AT HALIFAX, NC",36.3311111,-77.58027778,3010107,Stream,True
02081022,"ROANOKE RIVER NEAR OAK CITY, NC",36.0136111,-77.21527778,3010107,Stream,True
02081094,"ROANOKE RIVER AT JAMESVILLE, NC",35.81305556,-76.89277778,3010107,Stream,True
0208114150,"ROANOKE RIVER AT NC 45 NR WESTOVER, NC",35.915,-76.72277778,3010107,Stream,True
02092162,"NEUSE RIVER AT NEW BERN, NC",35.10944444,-77.03277778,3020204,Stream,True
0209262905,"NEUSE RIVER AT CHANNEL LT 11 NR FLANNER BEACH, NC",34.99916667,-76.9430556,3020204,Stream,True
02097517,"MORGAN CREEK NEAR CHAPEL HILL, NC",35.8933333,-79.0197222,3030002,Stream,True
02101726,"ROCKY R AT US 64 NEAR SILER CITY, NC",35.73514055,-79.4230754,3030003,Stream,True
02111000,"YADKIN RIVER AT PATTERSON, NC",35.9908333,-81.5583333,3040101,Stream,True
0212378405,"PEE DEE R AT HWY731 BL LK TILLERY NR NORWOOD, NC",35.20066667,-80.0618056,3040104,Stream,True
02124692,"GOOSE CR AT FAIRVIEW, NC",35.1536111,-80.5352778,3040105,Stream,True
0212880025,"PEE DEE RIVER BELOW POWERHOUSE DAM NR PEE DEE, NC",34.9834833,-79.8775806,3040201,Stream,True
02129375,"PEE DEE RIVER ABOVE JONES CREEK NEAR CORDOVA, NC",34.8662583,-79.878925,3040201,Stream,True
02137727,"CATAWBA R NR PLEASANT GARDENS, NC",35.6858333,-82.0602778,3050101,Stream,True
02138520,"CATAWBA R AT SR1223 BL LK JAMES NR BRIDGEWATER, NC",35.74125,-81.8352528,3050101,Stream,True
02141500,"CATAWBA RIVER AT RHODHISS, NC",35.77262778,-81.4306556,3050101,Stream,True
0214196125,"CATAWBA RIVER AT NC HIGHWAY 16 NR MILLERSVILLE, NC",35.8218972,-81.1903833,3050101,Stream,True
0214244102,"CATAWBA RIVER BL LOOKOUT SHOALS DAM NR SHARON, NC",35.75719444,-81.08915,3050101,Stream,True
0214264790,"CATAWBA R AT RR BRIDGE AB NC 73 AT COWANS FORD, NC",35.4277333,-80.9573417,3050101,Stream,True
0214267602,"CATAWBA RIVER DNSTRM DECK MTN IS DAM NR MTN IS, NC",35.33400556,-80.9864083,3050101,Stream,True
03446000,"MILLS RIVER NEAR MILLS RIVER, NC",35.39805556,-82.595,6010105,Stream,True
03451500,"FRENCH BROAD RIVER AT ASHEVILLE, NC",35.60888889,-82.5780556,6010105,Stream,True
03456991,"PIGEON RIVER NEAR CANTON, NC",35.52194444,-82.8480556,6010106,Stream,True
03460000,"CATALOOCHEE CREEK NEAR CATALOOCHEE, NC",35.6672222,-83.0727778,6010106,Stream,True
03460795,"PIGEON R BL POWER PLANT NR WATERVILLE, NC",35.7836111,-83.1119444,6010106,Stream,True
03512000,"OCONALUFTEE RIVER AT BIRDTOWN, NC",35.46138889,-83.3536111,6010203,Stream,True
0351706800,"CHEOAH RIVER NR BEARPEN GAP NR TAPOCO, NC",35.4383333,-83.91888889,6010204,Stream,True
05054000,"RED RIVER OF THE NORTH AT FARGO, ND",46.861111,-96.783333,90201040504.0,Stream,True
05054200,"RED RIVER OF THE NORTH NEAR HARWOOD, ND",46.9769096,-96.8209139,9020104.0,Stream,True
05055300,"SHEYENNE R AB DEVILS LK STATE OUTLET NR FLORA, ND",47.907778,-99.415556,90202020804.0,Stream,True
05055400,"SHEYENNE R BL DEVILS LK STATE OUTLET NR BREMEN, ND",47.821389,-99.276111,90202020901.0,Stream,True
05056000,"SHEYENNE RIVER NEAR WARWICK, ND",47.805556,-98.715833,90202030107.0,Stream,True
05056410,"CHANNEL A NEAR PENN, ND",48.1666675,-98.9801277,9020201.0,Stream,True
05056678,"TOLNA COULEE NEAR TOLNA, ND",47.860833,-98.494444,90202030203.0,Stream,True
05057000,"SHEYENNE RIVER NEAR COOPERSTOWN, ND",47.432778,-98.027222,90202030505.0,Stream,True
05057200,"BALDHILL CREEK NEAR DAZEY, ND",47.229167,-98.124444,90202030808.0,Stream,True
05058000,"SHEYENNE RIVER BELOW BALDHILL DAM, ND",47.033889,-98.083333,90202040105.0,Stream,True
05059300,"SHEYENNE R AB SHEYENNE R DIVERSION NR HORACE, ND",46.746389,-96.926944,90202040606.0,Stream,True
05064500,"RED RIVER OF THE NORTH AT HALSTAD, MN",47.351944,-96.843333,90201070603.0,Stream,True
05082500,"RED RIVER OF THE NORTH AT GRAND FORKS, ND",47.926944,-97.028889,90203010705.0,Stream,True
05114000,"SOURIS RIVER NEAR SHERWOOD, ND",48.99,-101.957778,90100080904.0,Stream,True
05124000,"SOURIS RIVER NEAR WESTHOPE, ND",48.996389,-100.958056,90100032008.0,Stream,True
06329597,"CHARBONNEAU CREEK NR CHARBONNEAU, ND",47.85085328,-103.7940907,10100004.0,Stream,True
06330000,"MISSOURI RIVER NEAR WILLISTON, ND",48.108056,-103.714167,101101010303.0,Stream,True
06331000,"LITTLE MUDDY RIVER BL COW CREEK NR WILLISTON, ND",48.284444,-103.5725,101101020505.0,Stream,True
06336000,"LITTLE MISSOURI RIVER AT MEDORA, ND",46.916842,-103.532283,101102031302.0,Stream,True
06340590,"KNIFE RIVER NR STANTON, ND",47.35800937,-101.3977419,10130201.0,Stream,True
06342500,"MISSOURI RIVER AT BISMARCK, ND",46.814167,-100.821389,101301011005.0,Stream,True
06470500,"JAMES RIVER AT LAMOURE, ND",46.355556,-98.304167,101600030804.0,Stream,True
06470830,"JAMES RIVER AT OAKES, ND",46.13885667,-98.1156571,10160003.0,Stream,True
06470875,"DAKOTA LAKE NR LUDDEN, ND",45.94774725,-98.1751025,10160003.0,Stream,True
03086500,Mahoning River at Alliance OH,40.93283615,-81.0945413,5030103,Stream,True
03090500,Mahoning River bl Berlin Dam nr Berlin Center OH,41.0483912,-81.0012032,5030103,Stream,True
03091500,Mahoning River at Pricetown OH,41.1314461,-80.9712018,5030103,Stream,True
03092090,West Branch Mahoning River near Ravenna OH,41.16144549,-81.1970453,5030103,Stream,True
03092460,West Branch Mahoning River at Wayland OH,41.15700127,-81.0717621,5030103,Stream,True
03094000,Mahoning River at Leavittsburg OH,41.23922335,-80.880642,5030103,Stream,True
03094704,Mosquito Creek near Greene Center OH,41.48305556,-80.7461111,5030102,Stream,True
03095500,Mosquito Creek bl Mosquito Ck Dam nr Cortland OH,41.29977898,-80.7584141,5030103,Stream,True
03098600,Mahoning River above West Ave at Youngstown OH,41.10527778,-80.6655556,5030103,Stream,True
03099500,Mahoning River at Lowellville OH,41.03672598,-80.5361815,5030103,Stream,True
03102950,Pymatuning Creek at Kinsman OH,41.44283235,-80.58812999,5030102,Stream,True
03117100,Tuscarawas River at Navarre OH,40.72672535,-81.5295657,5040001,Stream,True
03119341,McGuire Creek above Leesville Lake OH,40.46166667,-81.1255556,5040001,Stream,True
03119971,North Fork McGuire Creek near Carrollton OH,40.5133333,-81.1127778,5040001,Stream,True
03119979,Bear Hole Run near Carrollton OH,40.52888889,-81.1369444,5040001,Stream,True
03120820,Indian Fork at Dellroy OH,40.5536111,-81.1847222,5040001,Stream,True
03120869,Willow Run near Dellroy OH,40.57805556,-81.1927778,5040001,Stream,True
03120961,Unnamed Tributary near Dellroy OH,40.56805556,-81.2572222,5040001,Stream,True
03125338,Stillwater Creek above Piedmont Lake OH,40.08416667,-81.1272222,5040001,Stream,True
03126395,Brushy Fork above Clendening Lake OH,40.24777778,-81.1483333,5040001,Stream,True
03127980,Clear Fork above Tappan Lake OH,40.3386111,-81.11388889,5040001,Stream,True
03127986,Standingstone Fork above Tappan Lake OH,40.31166667,-81.1152778,5040001,Stream,True
03127989,Beaverdam Run above Tappan Lake OH,40.34694444,-81.1266667,5040001,Stream,True
03140853,Seneca Fork above Senecaville Lake OH,39.86388889,-81.3208333,5040005,Stream,True
03140900,South Fork above Senecaville Lake OH,39.85277778,-81.3286111,5040005,Stream,True
03140950,Beaver Creek above Senecaville Lake OH,39.90138889,-81.3194444,5040005,Stream,True
03216070,"OHIO RIVER AT IRONTON, OH",38.53205556,-82.68594444,5090103,Stream,True
03219500,Scioto River near Prospect OH,40.4195042,-83.1971372,5060001,Stream,True
03220510,Scioto R. at O'Shaughnessy Dam near Dublin OH,40.15311775,-83.1263,5060001,Stream,True
03228039,Scioto River above Shadeville OH,39.8397222,-83.0094444,5060001,Stream,True
03228300,Big Walnut Creek at Sunbury OH,40.2361735,-82.8512892,5060001,Stream,True
03232470,Paint Creek near Bainbridge OH,39.25228728,-83.3493577,5060003,Stream,True
03234300,Paint Creek at Chillicothe OH,39.3203421,-82.9782349,5060003,Stream,True
03271510,Great Miami River near Linden Ave at Miamisburg OH,39.63728058,-84.2924416,5080002,Stream,True
04183500,Maumee River at Antwerp OH,41.19893889,-84.7444033,4100005,Stream,True
04188496,Eagle Creek above Findlay OH,40.9792203,-83.6532653,4100008,Stream,True
04193490,Maumee River near Waterville OH,41.47616368,-83.7388261,4100009,Stream,True
04195500,Portage River at Woodville OH,41.449496,-83.3613156,4100010,Stream,True
04199000,Huron River at Milan OH,41.3008852,-82.6082326,4100012,Stream,True
04199500,Vermilion River near Vermilion OH,41.38199,-82.3168273,4100012,Stream,True
04200500,Black River at Elyria OH,41.38032368,-82.10459279,4110001,Stream,True
04206425,Cuyahoga River at Jaite OH,41.28894396,-81.56511929,4110002,Stream,True
04208000,Cuyahoga River at Independence OH,41.39533087,-81.6298478,4110002,Stream,True
04212100,Grand River near Painesville OH,41.7189339,-81.2278789,4110004,Stream,True
04212680,Fields Brook at Ashtabula OH,41.8933863,-80.7925871,4110003,Stream,True
07150500,"Salt Fork Arkansas River nr Jet, OK",36.75252938,-98.1289547,11060004,Stream,True
07164500,"Arkansas River at Tulsa, OK",36.14064807,-96.0063866,11110101,Stream,True
07177500,"Bird Creek near Sperry, OK",36.27842534,-95.954162,11070107,Stream,True
07178200,"Bird Ck at State Highway 266 near Catoosa, OK",36.2231514,-95.8194322,11070107,Stream,True
071912213,"Spavinaw Creek near Colcord, OK",36.32256869,-94.6852334,11070209,Stream,True
07191222,"Beaty Creek near Jay, OK",36.35535924,-94.7763388,11070209,Stream,True
07198000,"Illinois River near Gore, OK",35.5731511,-95.0688458,11110103,Stream,True
07316000,"Red River near Gainesville, TX",33.7278833,-97.1600129,11130201,Stream,True
07331000,"Washita River near Dickson, OK",34.23342725,-96.9758447,11130303,Stream,True
07338905,"Mountain Fork at Highway 259A near Broken Bow, OK",34.13760816,-94.6879943,11140108,Stream,True
07338960,"Mountain Fork at Presbyterian Falls nr Eagletown,",34.07261019,-94.6285476,11140108,Stream,True
10396000,DONNER UND BLITZEN RIVER NR FRENCHGLEN OR,42.7908333,-118.8675,17120003,Stream,True
11501000,"SPRAGUE RIVER NEAR CHILOQUIN, OR",42.58430556,-121.8483333,18010202,Stream,True
11502500,"WILLIAMSON RIVER BLW SPRAGUE RIVER NR CHILOQUIN,OR",42.564375,-121.8797139,18010201,Stream,True
11504115,"WOOD RIVER NEAR KLAMATH AGENCY, OR",42.58155556,-121.9417028,18010203,Stream,True
11507500,"LINK RIVER AT KLAMATH FALLS, OR",42.22347795,-121.7941708,18010204,Stream,True
11507501,"LINK RIVER BELOW KENO CANAL, NEAR KLAMATH FALLS,OR",42.2193114,-121.7902816,18010204,Stream,True
11509370,"KLAMATH RIVER ABOVE KENO DAM, AT KENO, OR",42.12788298,-121.9288769,18010204,Stream,True
11509500,"KLAMATH RIVER AT KENO, OR",42.13319946,-121.9622313,18010206,Stream,True
13324300,"LOOKINGGLASS CREEK NEAR LOOKING GLASS, OR",45.73180826,-117.8649308,17060104,Stream,True
